,Codi_Districte,Nom_Districte,Nom_Carrer,title,size,price,Vigilancia,Columnas,Tipo plaza,Puerta,Planta,Ciudad,Personas,Promedio_Euros,Vehicles,Atur,€_m2,Denuncias_Convivencia,Incidents_Degradacion,Promedio_Vivienda,Habitatges turístics,Hotels,Residències estudiants,Parcs urbans,Arbres al carrer,Turismes,Superfície (km²),Habitants/Turisme,Turismes/km²,Total Guals,A peu + bicicleta a treballar,Transport privat a treballar,Transport públic a treballar,Nacionalitats espanyoles,Nacionalitats estrangeres,Població Total,Densitat de població (hab/km²),Edat mitjana,Domicilis,Superficie Residencial,Superficie Equipaments,Superficie Indústria i infraestructures,Superficie Xarxa viària,Superficie Parcs forestals,Aparcaments Total,Aparcaments Residencies,Aparcament Altres edificis,Centres Civics
888, 4,Les Corts,Les Corts,"Garaje en Les Corts, Barcelona",12,16.000,No,None,mediano,None,None, Barcelona,81074,22022.04,48622,23.6,4.807,0,21,161.635.262,48.0,5.73,910.0,34.2,13.282,31.393,6.0,2.6,5.223,1.388,176.951,53.956,33.444,69.499,12.077,81.576,13.571,46.0,32.78,178.0,150.7,1.1,156.4,47.7,193.0,7,186.0,4
889, 7,Horta-Guinardó,La Font d'en Fargues,"Garaje en La Font d'en Fargues, Barcelona",10,21.900,No,None,None,None,semisótano, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
890, 3,Sants-Montjuïc,Sants-Badal,"Garaje en Sants-Badal, Barcelona",10,13.500,No,None,mediano,None,None, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
891, 9,Sant Andreu,Segre,"Garaje en calle Segre, Sant Andreu de Palomar, Barcelona",10,15.000,No,None,pequeño,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
892, 7,Horta-Guinardó,El Baix Guinardó,"Garaje en El Baix Guinardó, Barcelona",11,12.000,No,None,pequeño,None,None, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
893, 6,Gràcia,El Camp d'en Grassot i Gràcia Nova,"Garaje en El Camp d'en Grassot i Gràcia Nova, Barcelona",7,12.500,No,None,pequeño,automática,planta -1, Barcelona,121915,18340.75,57643,21.6,3.898,0,79,240.869.424,242.0,1.153,570.0,17.8,7.604,33.709,4.2,3.7,7.98,1.848,250.154,68.424,62.32,97.931,25.345,123.276,29.185,44.1,52.701,202.5,45.8,0.7,106.7,14.7,174.0,97,77.0,2
894, 7,Horta-Guinardó,El Baix Guinardó,"Garaje en El Baix Guinardó, Barcelona",8,19.000,No,None,None,automática,planta -2, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
895, 6,Gràcia,El Camp d'en Grassot i Gràcia Nova,"Garaje en El Camp d'en Grassot i Gràcia Nova, Barcelona",10,10.500,No,None,pequeño,automática,None, Barcelona,121915,18340.75,57643,21.6,3.898,0,79,240.869.424,242.0,1.153,570.0,17.8,7.604,33.709,4.2,3.7,7.98,1.848,250.154,68.424,62.32,97.931,25.345,123.276,29.185,44.1,52.701,202.5,45.8,0.7,106.7,14.7,174.0,97,77.0,2
896, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",7,18.000,No,None,mediano,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
897, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",22,35.000,No,None,grande,automática,primera planta, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
898, 4,Les Corts,Les Corts,"Garaje en Les Corts, Barcelona",30,17.000,No,None,grande,automática,None, Barcelona,81074,22022.04,48622,23.6,4.807,0,21,161.635.262,48.0,5.73,910.0,34.2,13.282,31.393,6.0,2.6,5.223,1.388,176.951,53.956,33.444,69.499,12.077,81.576,13.571,46.0,32.78,178.0,150.7,1.1,156.4,47.7,193.0,7,186.0,4
899, 3,Sants-Montjuïc,La Bordeta,"Garaje en La Bordeta, Barcelona",12,22.000,No,None,mediano,None,Segunda planta, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
900, 3,Sants-Montjuïc,Sants,"Garaje en Sants, Barcelona",21,15.900,No,None,None,None,planta -2, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
901, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",13,15.800,No,None,None,None,sótano, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
902, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",14,15.800,No,None,None,None,sótano, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
903, 4,Les Corts,De Poblet,"Garaje en calle De Poblet, La Maternitat i Sant Ramon, Barcelona",12,18.000,No,None,grande,automática,None, Barcelona,81074,22022.04,48622,23.6,4.807,0,21,161.635.262,48.0,5.73,910.0,34.2,13.282,31.393,6.0,2.6,5.223,1.388,176.951,53.956,33.444,69.499,12.077,81.576,13.571,46.0,32.78,178.0,150.7,1.1,156.4,47.7,193.0,7,186.0,4
904, 9,Sant Andreu,Darbúcies,"Garaje en calle Darbúcies, Sant Andreu de Palomar, Barcelona",7,9.000,No,None,None,None,primera planta, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
905, 9,Sant Andreu,De Bartrina,"Garaje en calle De Bartrina, Sant Andreu de Palomar, Barcelona",8,18.000,No,None,None,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
906, 9,Sant Andreu,De Lanzarote,"Garaje en calle De Lanzarote, Sant Andreu de Palomar, Barcelona",8,18.000,No,None,None,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
907, 9,Sant Andreu,De Les Tres Creus,"Garaje en calle De Les Tres Creus, Sant Andreu de Palomar, Barcelona",7,11.900,No,None,None,None,primera planta, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
908, 4,Les Corts,avenida De Madrid,"Garaje en avenida De Madrid, La Maternitat i Sant Ramon, Barcelona",10,15.000,No,None,None,None,None, Barcelona,81074,22022.04,48622,23.6,4.807,0,21,161.635.262,48.0,5.73,910.0,34.2,13.282,31.393,6.0,2.6,5.223,1.388,176.951,53.956,33.444,69.499,12.077,81.576,13.571,46.0,32.78,178.0,150.7,1.1,156.4,47.7,193.0,7,186.0,4
909, 7,Horta-Guinardó,La Vall d'Hebron,"Garaje en La Vall d'Hebron, Barcelona",23,10.000,No,None,None,None,None, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
910, 10,Sant Martí,El Poblenou,"Garaje en El Poblenou, Barcelona",11,27.500,No,Si,None,None,None, Barcelona,239465,15323.09,103094,20.83,3.843,3,30,385.459.324,21.0,13.397,1.505,70.5,30.992,68.992,10.4,3.5,6.61,2.19,435.258,137.993,139.793,190.298,50.883,241.181,23.108,43.8,94.907,288.9,87.4,135.7,341.8,0.0,2.564,452,2.112,5
911, 7,Horta-Guinardó,La Vall d'Hebron,"Garaje en La Vall d'Hebron, Barcelona",11,10.500,Si,None,grande,None,None, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
912, 4,Les Corts,Les Corts,"Garaje en Les Corts, Barcelona",35,38.500,No,None,None,None,None, Barcelona,81074,22022.04,48622,23.6,4.807,0,21,161.635.262,48.0,5.73,910.0,34.2,13.282,31.393,6.0,2.6,5.223,1.388,176.951,53.956,33.444,69.499,12.077,81.576,13.571,46.0,32.78,178.0,150.7,1.1,156.4,47.7,193.0,7,186.0,4
913, 10,Sant Martí,El Clot,"Garaje en El Clot, Barcelona",9,11.400,Si,None,None,automática,planta -1, Barcelona,239465,15323.09,103094,20.83,3.843,3,30,385.459.324,21.0,13.397,1.505,70.5,30.992,68.992,10.4,3.5,6.61,2.19,435.258,137.993,139.793,190.298,50.883,241.181,23.108,43.8,94.907,288.9,87.4,135.7,341.8,0.0,2.564,452,2.112,5
914, 10,Sant Martí,El Parc i la Llacuna del Poblenou,"Garaje en El Parc i la Llacuna del Poblenou, Barcelona",8,17.000,No,No,None,None,sótano-2, Barcelona,239465,15323.09,103094,20.83,3.843,3,30,385.459.324,21.0,13.397,1.505,70.5,30.992,68.992,10.4,3.5,6.61,2.19,435.258,137.993,139.793,190.298,50.883,241.181,23.108,43.8,94.907,288.9,87.4,135.7,341.8,0.0,2.564,452,2.112,5
915, 3,Sants-Montjuïc,Sants-Badal,"Garaje en Sants-Badal, Barcelona",12,18.000,No,None,grande,None,None, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
916, 9,Sant Andreu,El Bon Pastor,"Garaje en El Bon Pastor, Barcelona",14,18.000,No,None,None,automática,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
917, 9,Sant Andreu,De Sas,"Garaje en calle De Sas, El Bon Pastor, Barcelona",16,19.900,No,None,grande,automática,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
918, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",7,14.000,No,None,pequeño,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
919, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",10,16.000,No,None,mediano,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
920, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",10,16.000,No,None,mediano,automática,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
921, 9,Sant Andreu,El Bon Pastor,"Garaje en El Bon Pastor, Barcelona",11,18.990,No,None,mediano,automática,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
922, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",14,18.000,Si,None,pequeño,None,Sótano -2, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
923, 9,Sant Andreu,Sant Andreu de Palomar,"Garaje en Sant Andreu de Palomar, Barcelona",17,41.000,No,None,grande,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
924, 8,Nou Barris,paseo De la Peira,"Garaje en paseo De la Peira, El Turó de la Peira, Barcelona",10,20.000,No,None,mediano,None,None, Barcelona,170736,12431.81,66780,12.36,2.278,1,21,149.489.522,45.0,282.0,0.0,39.7,15.458,45.792,8.1,3.8,5.684,1.285,294.752,108.715,122.84,137.326,36.226,173.552,21.543,44.3,66.897,232.8,81.0,18.8,185.8,163.1,202.0,41,161.0,4
925, 9,Sant Andreu,De Tucuman,"Garaje en calle De Tucuman, El Bon Pastor, Barcelona",36,19.000,No,None,pequeño,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
926, 7,Horta-Guinardó,avenida De Frederic Rahola,"Garaje en avenida De Frederic Rahola, La Font d'en Fargues, Barcelona",10,15.000,No,None,mediano,None,None, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
927, 3,Sants-Montjuïc,Sants,"Garaje en Sants, Barcelona",11,18.000,No,None,None,None,None, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
928, 4,Les Corts,avenida De Madrid,"Garaje en avenida De Madrid, La Maternitat i Sant Ramon, Barcelona",4,5.000,Si,None,None,None,Planta -2, Barcelona,81074,22022.04,48622,23.6,4.807,0,21,161.635.262,48.0,5.73,910.0,34.2,13.282,31.393,6.0,2.6,5.223,1.388,176.951,53.956,33.444,69.499,12.077,81.576,13.571,46.0,32.78,178.0,150.7,1.1,156.4,47.7,193.0,7,186.0,4
929, 3,Sants-Montjuïc,La Bordeta,"Garaje en La Bordeta, Barcelona",8,12.000,No,None,None,None,sótano, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
930, 4,Les Corts,Pedralbes,"Garaje en Pedralbes, Barcelona",16,30.000,No,None,grande,None,sótano, Barcelona,81074,22022.04,48622,23.6,4.807,0,21,161.635.262,48.0,5.73,910.0,34.2,13.282,31.393,6.0,2.6,5.223,1.388,176.951,53.956,33.444,69.499,12.077,81.576,13.571,46.0,32.78,178.0,150.7,1.1,156.4,47.7,193.0,7,186.0,4
931, 3,Sants-Montjuïc,Hostafrancs,"Garaje en Hostafrancs, Barcelona",10,15.000,No,No,None,automática,None, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
932, 9,Sant Andreu,De Rubén Darío,"Garaje en calle De Rubén Darío, Sant Andreu de Palomar, Barcelona",10,18.500,No,Si,pequeño,automática,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
933, 8,Nou Barris,De Joan Alcover,"Garaje en calle De Joan Alcover, Vilapicina i la Torre Llobeta, Barcelona",10,15.000,No,Si,mediano,automática,None, Barcelona,170736,12431.81,66780,12.36,2.278,1,21,149.489.522,45.0,282.0,0.0,39.7,15.458,45.792,8.1,3.8,5.684,1.285,294.752,108.715,122.84,137.326,36.226,173.552,21.543,44.3,66.897,232.8,81.0,18.8,185.8,163.1,202.0,41,161.0,4
934, 6,Gràcia,Baixada de la Glòria,"Garaje en calle Baixada de la Glòria, La Salut, Barcelona",16,24.000,No,None,None,automática,None, Barcelona,121915,18340.75,57643,21.6,3.898,0,79,240.869.424,242.0,1.153,570.0,17.8,7.604,33.709,4.2,3.7,7.98,1.848,250.154,68.424,62.32,97.931,25.345,123.276,29.185,44.1,52.701,202.5,45.8,0.7,106.7,14.7,174.0,97,77.0,2
935, 7,Horta-Guinardó,De Varsòvia,"Garaje en calle De Varsòvia, El Guinardó, Barcelona",8,17.500,No,No,None,None,primera planta, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
936, 10,Sant Martí,El Camp de l'Arpa del Clot,"Garaje en El Camp de l'Arpa del Clot, Barcelona",24,24.000,No,None,None,None,None, Barcelona,239465,15323.09,103094,20.83,3.843,3,30,385.459.324,21.0,13.397,1.505,70.5,30.992,68.992,10.4,3.5,6.61,2.19,435.258,137.993,139.793,190.298,50.883,241.181,23.108,43.8,94.907,288.9,87.4,135.7,341.8,0.0,2.564,452,2.112,5
937, 8,Nou Barris,La Prosperitat,"Garaje en La Prosperitat, Barcelona",12,10.000,No,None,None,None,primera planta, Barcelona,170736,12431.81,66780,12.36,2.278,1,21,149.489.522,45.0,282.0,0.0,39.7,15.458,45.792,8.1,3.8,5.684,1.285,294.752,108.715,122.84,137.326,36.226,173.552,21.543,44.3,66.897,232.8,81.0,18.8,185.8,163.1,202.0,41,161.0,4
938, 7,Horta-Guinardó,pasaje De Capdevila,"Garaje en pasaje De Capdevila, Horta, Barcelona",14,8.500,No,None,pequeño,None,planta -1, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
939, 10,Sant Martí,Del Doctor Trueta,"Garaje en calle Del Doctor Trueta, La Vila Olímpica del Poblenou, Barcelona",10,19.900,No,None,None,None,sótano, Barcelona,239465,15323.09,103094,20.83,3.843,3,30,385.459.324,21.0,13.397,1.505,70.5,30.992,68.992,10.4,3.5,6.61,2.19,435.258,137.993,139.793,190.298,50.883,241.181,23.108,43.8,94.907,288.9,87.4,135.7,341.8,0.0,2.564,452,2.112,5
940, 4,Les Corts,La Maternitat i Sant Ramon,"Garaje en La Maternitat i Sant Ramon, Barcelona",10,44.000,No,None,None,None,None, Barcelona,81074,22022.04,48622,23.6,4.807,0,21,161.635.262,48.0,5.73,910.0,34.2,13.282,31.393,6.0,2.6,5.223,1.388,176.951,53.956,33.444,69.499,12.077,81.576,13.571,46.0,32.78,178.0,150.7,1.1,156.4,47.7,193.0,7,186.0,4
941, 8,Nou Barris,paseo Valldaura,"Garaje en paseo Valldaura, La Guineueta, Barcelona",10,20.500,No,None,None,None,None, Barcelona,170736,12431.81,66780,12.36,2.278,1,21,149.489.522,45.0,282.0,0.0,39.7,15.458,45.792,8.1,3.8,5.684,1.285,294.752,108.715,122.84,137.326,36.226,173.552,21.543,44.3,66.897,232.8,81.0,18.8,185.8,163.1,202.0,41,161.0,4
942, 9,Sant Andreu,avenida Meridiana,"Garaje en avenida Meridiana, La Sagrera, Barcelona",10,23.000,No,None,grande,None,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
943, 7,Horta-Guinardó,De Sant Alexandre,"Garaje en calle De Sant Alexandre, Horta, Barcelona",10,18.900,No,None,None,automática,None, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
944, 8,Nou Barris,Del Montsant,"Garaje en calle Del Montsant, El Turó de la Peira, Barcelona",13,25.000,No,None,None,automática,None, Barcelona,170736,12431.81,66780,12.36,2.278,1,21,149.489.522,45.0,282.0,0.0,39.7,15.458,45.792,8.1,3.8,5.684,1.285,294.752,108.715,122.84,137.326,36.226,173.552,21.543,44.3,66.897,232.8,81.0,18.8,185.8,163.1,202.0,41,161.0,4
945, 7,Horta-Guinardó,De Montserrat de Casanovas,"Garaje en calle De Montserrat de Casanovas, La Font d'en Fargues, Barcelona",22,25.000,No,None,None,None,None, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
946, 7,Horta-Guinardó,Horta,"Garaje en Horta, Barcelona",11,15.000,No,None,mediano,automática,None, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
947, 7,Horta-Guinardó,Congrés,"Garaje en calle Congrés, Horta, Barcelona",10,21.000,No,None,mediano,automática,None, Barcelona,172109,15152.32,80895,66.28,2.456,0,55,201.880.507,28.0,913.0,712.0,55.6,13.686,49.751,11.9,3.5,4.174,2.698,271.132,108.942,110.899,143.951,29.993,173.944,14.593,45.1,69.956,289.8,146.0,3.3,196.7,376.8,432.0,262,170.0,5
948, 6,Gràcia,De Sant Salvador,"Garaje en calle De Sant Salvador, Vila de Gràcia, Barcelona",12,21.900,No,None,None,automática,planta 0, Barcelona,121915,18340.75,57643,21.6,3.898,0,79,240.869.424,242.0,1.153,570.0,17.8,7.604,33.709,4.2,3.7,7.98,1.848,250.154,68.424,62.32,97.931,25.345,123.276,29.185,44.1,52.701,202.5,45.8,0.7,106.7,14.7,174.0,97,77.0,2
949, 9,Sant Andreu,De Joan Torras,"Garaje en calle De Joan Torras, Sant Andreu de Palomar, Barcelona",17,26.000,No,None,None,automática,None, Barcelona,149826,15124.75,65745,18.63,2.423,0,57,208.819.146,0.0,505.0,0.0,15.0,16.125,44.922,6.6,3.4,6.815,2.059,289.878,88.952,81.574,127.91,23.627,151.537,22.988,44.3,59.678,190.6,51.8,109.0,211.1,0.0,232.0,119,113.0,7
950, 3,Sants-Montjuïc,La Bordeta,"Garaje en La Bordeta, Barcelona",24,19.500,No,None,None,automática,primera planta, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
951, 3,Sants-Montjuïc,Hostafrancs,"Garaje en Hostafrancs, Barcelona",22,19.000,No,None,grande,None,None, Barcelona,183770,14625.39,79559,20.58,2.897,0,73,290.766.648,864.0,6.466,580.0,288.0,16.597,49.494,22.9,3.8,2.163,1.817,294.86,97.666,107.894,141.388,45.638,187.026,8.174,43.8,74.28,251.6,205.2,1.055.0,321.9,0.0,1.119,84,1.035,5
